num_dots_url,num_hyph_url,num_underline_url,num_slash_url,num_questionmark_url,num_equal_url,at_sign_url,num_exclamation_url,num_space_url,tilde_url,num_comma_url,num_plus_url,num_asterisk_url,hashtag_url,num_dollar_url,num_tld_url,length_url,num_dots_dom,num_hyph_dom,num_underline_dom,num_vowels_dom,dom_in_ip,server_client_dom,num_dots_path,num_hyph_path,num_underline_path,num_slash_path,num_equal_path,at_sign_path,num_and_path,num_exclamation_path,tilde_path,num_plus_path,num_asterisk_path,num_percent_path,length_path,num_dots_file,num_hyph_file,num_underline_file,at_sign_file,num_and_file,tilde_file,length_file,num_dots_param,num_hyph_param,num_slash_param,num_questionmark_param,at_sign_param,num_exclamation_param,num_space_param,tilde_param,num_comma_param,num_plus_param,num_asterisk_param,num_percent_param,tld_in_param,phishing
3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,45,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1
5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,55,1,0,0,6,0,0,4,1,0,3,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,34,2,2,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,3,5,1,1,0,0,0,0,0,0,0,0,0,1,127,2,1,0,9,0,0,0,0,3,5,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35,2,2,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,13,3,5,1,5,0,0,0,0,0,0,0,0,0,1,402,2,1,0,7,0,0,1,0,3,5,0,0,0,0,0,0,0,0,49,1,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,41,1,0,0,4,0,0,0,2,1,2,0,0,0,0,0,0,0,0,34,0,2,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,4,1,1,1,0,0,0,0,0,0,0,0,2,62,1,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,76,2,0,0,5,0,0,1,1,3,4,0,0,0,0,0,0,0,0,58,1,0,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,48,2,0,0,6,0,0,1,0,0,3,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,77,2,0,0,4,0,0,1,3,0,5,0,0,0,0,0,0,0,0,64,1,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14,14,3,1,1,1,0,0,0,0,0,0,0,0,3,240,5,6,1,25,0,1,0,8,13,3,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40,2,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,62,2,1,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,48,0,2,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,29,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,1,3,0,2,0,0,0,0,0,0,0,1,86,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,1
3,5,4,5,1,5,0,0,0,0,0,0,0,0,0,1,323,2,1,0,7,0,0,1,0,3,5,0,0,0,0,0,0,0,0,61,1,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,10,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,58,3,0,0,6,0,0,1,1,0,5,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,2,0,7,0,0,0,0,0,0,0,0,0,0,0,3,121,1,0,0,4,0,0,3,2,0,7,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,8,2,1,1,9,0,0,0,0,0,0,0,0,0,1,210,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,67,2,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,39,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,129,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,1,2,1,2,0,0,0,0,0,0,0,0,0,2,114,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,4,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,20,1,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2,55,2,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,7,2,1,2,0,0,0,0,0,0,0,0,0,1,212,2,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,14,0,1
4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35,3,1,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,0,5,2,3,2,0,0,0,0,0,0,1,0,2,204,2,0,0,13,0,0,3,1,0,5,0,0,0,0,0,0,0,6,99,1,0,0,0,0,0,61,0,4,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,58,2,0,0,6,0,0,1,1,0,2,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29,2,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,29,2,1,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,5,1,1,1,0,0,0,0,0,0,1,0,3,109,3,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,2,0,3,0,0,0,0,0,0,0,0,0,1,1
1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,82,1,0,0,6,0,0,0,1,0,6,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,6,1,1,0,0,0,0,0,0,0,1,0,1,104,2,0,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21,2,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,2,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,85,1,0,0,4,0,0,0,1,1,7,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,66,1,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,42,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,48,2,0,0,8,0,0,1,1,0,3,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,81,2,0,0,12,0,0,0,4,0,3,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,61,2,0,0,4,0,0,1,1,1,4,0,0,0,0,0,0,0,0,43,1,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,135,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
2,0,0,4,1,1,1,0,0,0,0,0,0,0,0,2,53,1,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,2,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,0,3,1,7,0,0,0,0,0,0,0,0,0,1,162,2,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,1,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8,0,4,1,4,0,0,0,0,0,0,0,0,0,2,274,2,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,2,8,0,0,0,0,0,0,0,0,0,9,1,1
3,0,0,2,2,3,0,0,0,0,0,0,0,0,0,2,66,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,1,116,1,0,0,5,0,0,1,1,0,5,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,4,0,5,1,2,1,0,0,0,0,0,0,1,0,2,160,2,0,0,13,0,0,3,0,0,5,0,0,0,0,0,0,0,1,58,1,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19,2,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,20,3,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,63,2,0,0,5,0,0,0,0,4,2,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,59,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,45,1,0,0,2,0,0,1,1,0,4,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,101,2,0,0,10,0,0,2,0,0,1,0,0,0,0,0,0,0,9,71,2,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,1,2,1,1,1,0,0,0,0,0,0,0,0,2,144,2,0,0,6,0,0,1,0,1,2,0,0,0,0,0,0,0,3,97,1,0,1,0,0,0,29,1,0,0,0,1,0,0,0,0,0,0,0,1,1
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,51,2,0,0,5,0,0,1,0,0,4,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,1,2,0,0,0,1,0,0,0,0,0,1,104,2,0,0,10,0,0,1,0,0,3,0,0,0,0,1,0,0,0,40,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1,236,2,0,0,4,0,0,0,5,5,2,0,0,0,0,0,0,0,0,215,0,5,5,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,26,2,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0,0,9,1,4,0,0,0,0,0,0,0,0,0,3,198,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,8,0,8,0,0,0,0,0,0,0,0,0,1,1
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,4,0,5,1,2,1,2,0,0,0,0,0,1,0,3,193,2,0,0,13,0,0,3,0,0,5,0,0,0,2,0,0,0,11,89,1,0,0,0,0,0,43,0,4,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,78,2,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1
3,8,2,5,1,5,0,0,0,0,0,0,0,0,0,1,294,2,0,0,9,0,0,1,0,1,5,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,3,0,1
1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,55,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25,1,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,37,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,1,3,0,0,0,0,0,0,0,0,0,0,0,1,111,1,0,0,6,0,0,0,6,1,3,0,0,0,0,0,0,0,0,93,0,2,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,35,2,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,0,1,1,3,0,0,0,0,0,0,0,0,0,1,88,2,2,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,5,0,5,1,2,1,0,0,0,0,0,0,1,0,3,209,2,0,0,13,0,0,3,1,0,5,0,0,0,0,0,0,0,6,99,1,0,0,0,0,0,61,0,4,0,0,0,0,0,0,0,0,0,0,0,1
2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,59,2,1,0,7,0,0,0,3,0,1,0,0,0,0,0,0,0,0,37,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,53,2,1,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26,1,1,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,1,1,1,11,0,0,0,0,0,0,0,0,0,2,183,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,4,1,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,3,1,1,0,0,0,0,0,0,0,0,0,1,48,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,69,2,0,0,10,0,0,1,0,0,3,0,0,0,0,1,0,0,0,40,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,15,2,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,4,2,2,0,0,0,0,0,0,0,0,0,2,72,1,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,1,0,3,1,0,0,0,0,0,0,0,0,1,0
3,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,59,1,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,72,1,1,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,22,3,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,33,2,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,18,2,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
